Timestamp,EulerH,EulerR,EulerP,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,GravityX,GravityY,GravityZ,TemperatureInCelcius,SystemCalibration,GyroCalibration,AccelerometerCalibration,MagnotometerCalibration,BatteryLevel,Received,Skipped
587545,44.4375,-4.875,-6,-0.923583984375,-0.0645751953125,-0.0198974609375,0.3773193359375,0.02,-0.03,0.02,-0.83,1.02,9.71,29,0,0,3,2,0,127,0,2016-08-22 15:02:22.108
587555,44.375,-4.875,-6,-0.92364501953125,-0.0645751953125,-0.0198974609375,0.37725830078125,0.04,0,0.07,-0.83,1.02,9.71,29,0,0,3,2,0,128,0,2016-08-22 15:02:22.118
587565,44.375,-4.875,-6,-0.92364501953125,-0.06451416015625,-0.01983642578125,0.377197265625,0.02,-0.02,-0.14,-0.83,1.02,9.71,29,0,0,3,2,0,129,0,2016-08-22 15:02:22.128
587575,44.375,-4.875,-6,-0.92364501953125,-0.0645751953125,-0.01971435546875,0.377197265625,0.05,-0.01,-0.06,-0.83,1.02,9.71,29,0,0,3,2,0,130,0,2016-08-22 15:02:22.138
587585,44.375,-4.8125,-6,-0.92364501953125,-0.064697265625,-0.01953125,0.377197265625,0.04,0.02,-0.03,-0.83,1.02,9.71,29,0,0,3,2,0,131,0,2016-08-22 15:02:22.148
587595,44.375,-4.8125,-6,-0.92364501953125,-0.0648193359375,-0.0194091796875,0.377197265625,0.01,0.06,0.03,-0.83,1.03,9.71,29,0,0,3,2,0,132,0,2016-08-22 15:02:22.158
587605,44.375,-4.8125,-6.0625,-0.92364501953125,-0.06494140625,-0.01922607421875,0.377197265625,-0.03,0.05,-0.08,-0.82,1.03,9.71,29,0,0,3,2,0,133,0,2016-08-22 15:02:22.168
587615,44.375,-4.8125,-6.0625,-0.92364501953125,-0.065185546875,-0.01904296875,0.37713623046875,-0.04,0.04,-0.16,-0.82,1.03,9.71,29,0,0,3,2,0,134,0,2016-08-22 15:02:22.178
587625,44.375,-4.8125,-6.125,-0.92364501953125,-0.0654296875,-0.01885986328125,0.37713623046875,-0.04,0.05,-0.14,-0.82,1.04,9.71,29,0,0,3,2,0,135,0,2016-08-22 15:02:22.188
587635,44.375,-4.8125,-6.125,-0.92364501953125,-0.065673828125,-0.0186767578125,0.37713623046875,-0.07,0.08,-0.04,-0.82,1.05,9.71,29,0,0,3,2,0,136,0,2016-08-22 15:02:22.198
587645,44.375,-4.75,-6.1875,-0.92364501953125,-0.06591796875,-0.0184326171875,0.37713623046875,-0.08,0.1,0.06,-0.82,1.05,9.71,29,0,0,3,2,0,137,0,2016-08-22 15:02:22.208
587655,44.375,-4.75,-6.1875,-0.92364501953125,-0.066162109375,-0.0181884765625,0.3770751953125,-0.06,0.07,-0.02,-0.81,1.06,9.71,29,0,0,3,2,0,138,0,2016-08-22 15:02:22.218
587665,44.375,-4.75,-6.25,-0.92364501953125,-0.06622314453125,-0.01806640625,0.3770751953125,-0.01,0.04,-0.18,-0.81,1.06,9.71,29,0,0,3,2,0,139,0,2016-08-22 15:02:22.228
587675,44.375,-4.75,-6.25,-0.92364501953125,-0.06622314453125,-0.01800537109375,0.3770751953125,0.01,0.05,-0.13,-0.81,1.06,9.71,29,0,0,3,2,0,140,0,2016-08-22 15:02:22.238
587685,44.375,-4.75,-6.25,-0.92364501953125,-0.06622314453125,-0.0179443359375,0.3770751953125,0.03,0,-0.03,-0.81,1.06,9.71,29,0,0,3,2,0,141,0,2016-08-22 15:02:22.248
587695,44.375,-4.75,-6.25,-0.92364501953125,-0.06610107421875,-0.01788330078125,0.37713623046875,0.01,-0.07,-0.01,-0.81,1.06,9.71,29,0,0,3,2,0,142,0,2016-08-22 15:02:22.258
587705,44.375,-4.6875,-6.1875,-0.923583984375,-0.06597900390625,-0.01776123046875,0.37725830078125,0.02,-0.1,0.02,-0.8,1.06,9.71,29,0,0,3,2,0,143,0,2016-08-22 15:02:22.268
587715,44.4375,-4.6875,-6.1875,-0.92352294921875,-0.06591796875,-0.01763916015625,0.37738037109375,0.01,-0.11,-0.07,-0.8,1.06,9.71,29,0,0,3,2,0,144,0,2016-08-22 15:02:22.278
587725,44.4375,-4.6875,-6.25,-0.92352294921875,-0.0660400390625,-0.0174560546875,0.37744140625,0.03,-0.06,-0.05,-0.8,1.06,9.71,29,0,0,3,2,0,145,0,2016-08-22 15:02:22.288
587735,44.4375,-4.6875,-6.25,-0.9234619140625,-0.06634521484375,-0.0172119140625,0.37750244140625,0.02,-0.08,-0.02,-0.8,1.07,9.71,29,0,0,3,2,0,146,0,2016-08-22 15:02:22.298
587745,44.4375,-4.6875,-6.3125,-0.9234619140625,-0.06683349609375,-0.0169677734375,0.37744140625,0.03,0,-0.01,-0.8,1.08,9.71,29,0,0,3,2,0,147,0,2016-08-22 15:02:22.308
587755,44.4375,-4.6875,-6.4375,-0.9234619140625,-0.0673828125,-0.0167236328125,0.3773193359375,0,0.13,0,-0.8,1.09,9.71,29,0,0,3,2,0,148,0,2016-08-22 15:02:22.318
587765,44.375,-4.6875,-6.5,-0.9234619140625,-0.06793212890625,-0.01654052734375,0.377197265625,0,0.12,-0.06,-0.8,1.1,9.71,29,0,0,3,2,0,149,0,2016-08-22 15:02:22.328
587775,44.375,-4.625,-6.5625,-0.92352294921875,-0.068359375,-0.01629638671875,0.3770751953125,0,0.12,-0.06,-0.8,1.11,9.7,29,0,0,3,2,0,150,0,2016-08-22 15:02:22.338
587785,44.375,-4.625,-6.5625,-0.92352294921875,-0.068603515625,-0.0162353515625,0.37701416015625,0.01,0.1,-0.03,-0.8,1.12,9.7,29,0,0,3,2,0,151,0,2016-08-22 15:02:22.348
587795,44.375,-4.625,-6.5625,-0.92352294921875,-0.06866455078125,-0.01617431640625,0.37701416015625,0,0.1,-0.04,-0.8,1.12,9.7,29,0,0,3,2,0,152,0,2016-08-22 15:02:22.358
587805,44.375,-4.625,-6.5625,-0.9234619140625,-0.068603515625,-0.0162353515625,0.37713623046875,0.02,0.08,-0.01,-0.8,1.12,9.7,29,0,0,3,2,0,153,0,2016-08-22 15:02:22.368
587815,44.4375,-4.6875,-6.5625,-0.92340087890625,-0.0684814453125,-0.01629638671875,0.37725830078125,0.02,0.05,-0.1,-0.8,1.11,9.7,29,0,0,3,2,0,154,0,2016-08-22 15:02:22.378
587825,44.4375,-4.6875,-6.5,-0.92340087890625,-0.06829833984375,-0.016357421875,0.37738037109375,-0.01,0,-0.04,-0.8,1.11,9.7,29,0,0,3,2,0,155,0,2016-08-22 15:02:22.388
587835,44.4375,-4.6875,-6.5,-0.92340087890625,-0.06817626953125,-0.01641845703125,0.37744140625,-0.04,-0.02,0.13,-0.8,1.11,9.71,29,0,0,3,2,0,156,0,2016-08-22 15:02:22.398
587845,44.4375,-4.6875,-6.5,-0.92340087890625,-0.06805419921875,-0.0164794921875,0.37744140625,0,-0.02,-0.04,-0.8,1.11,9.71,29,0,0,3,2,0,157,0,2016-08-22 15:02:22.408
587855,44.4375,-4.6875,-6.5,-0.92340087890625,-0.06805419921875,-0.0164794921875,0.37744140625,0,-0.09,-0.04,-0.8,1.11,9.71,29,0,0,3,2,0,158,0,2016-08-22 15:02:22.418
587865,44.4375,-4.6875,-6.5,-0.92340087890625,-0.06805419921875,-0.0164794921875,0.37744140625,0.06,-0.04,-0.13,-0.8,1.11,9.71,29,0,0,3,2,0,159,0,2016-08-22 15:02:22.428
587875,44.4375,-4.6875,-6.5,-0.92340087890625,-0.06817626953125,-0.01641845703125,0.37744140625,0.01,-0.06,0.01,-0.8,1.11,9.71,29,0,0,3,2,0,160,0,2016-08-22 15:02:22.438
587885,44.4375,-4.625,-6.5,-0.92333984375,-0.068359375,-0.01629638671875,0.37744140625,0.05,-0.01,0.09,-0.8,1.11,9.7,29,0,0,3,2,0,161,0,2016-08-22 15:02:22.448
587895,44.4375,-4.625,-6.5625,-0.92333984375,-0.06854248046875,-0.01611328125,0.37744140625,0.05,-0.05,-0.04,-0.79,1.12,9.7,29,0,0,3,2,0,162,0,2016-08-22 15:02:22.458
587905,44.4375,-4.625,-6.5625,-0.92333984375,-0.0687255859375,-0.01605224609375,0.37744140625,0.06,0.02,-0.05,-0.79,1.12,9.7,29,0,0,3,2,0,163,0,2016-08-22 15:02:22.468
587915,44.4375,-4.625,-6.625,-0.92333984375,-0.06903076171875,-0.01593017578125,0.37744140625,0.07,0.08,-0.14,-0.79,1.13,9.7,29,0,0,3,2,0,164,0,2016-08-22 15:02:22.478
587925,44.4375,-4.625,-6.625,-0.92333984375,-0.06927490234375,-0.01580810546875,0.37738037109375,0.04,0.11,-0.09,-0.79,1.13,9.7,29,0,0,3,2,0,165,0,2016-08-22 15:02:22.488
587935,44.4375,-4.625,-6.6875,-0.92333984375,-0.06951904296875,-0.01568603515625,0.3773193359375,0.03,0.13,0.01,-0.79,1.14,9.7,29,0,0,3,2,0,166,0,2016-08-22 15:02:22.498
587945,44.375,-4.625,-6.6875,-0.92340087890625,-0.06964111328125,-0.015625,0.37713623046875,-0.01,0.1,0,-0.79,1.14,9.7,29,0,0,3,2,0,167,0,2016-08-22 15:02:22.508
587955,44.375,-4.625,-6.6875,-0.92340087890625,-0.0697021484375,-0.015625,0.3770751953125,-0.05,0.11,0,-0.79,1.14,9.7,29,0,0,3,2,0,168,0,2016-08-22 15:02:22.518
587965,44.375,-4.625,-6.6875,-0.92340087890625,-0.0697021484375,-0.015625,0.3770751953125,-0.02,0.06,-0.12,-0.79,1.14,9.7,29,0,0,3,2,0,169,0,2016-08-22 15:02:22.528
587975,44.375,-4.625,-6.6875,-0.92340087890625,-0.069580078125,-0.01568603515625,0.37713623046875,0,-0.03,0,-0.79,1.14,9.7,29,0,0,3,2,0,170,0,2016-08-22 15:02:22.538
587985,44.4375,-4.625,-6.6875,-0.92340087890625,-0.0693359375,-0.0157470703125,0.37725830078125,0,-0.05,-0.03,-0.79,1.13,9.7,29,0,0,3,2,0,171,0,2016-08-22 15:02:22.548
587995,44.4375,-4.625,-6.625,-0.92333984375,-0.06915283203125,-0.015869140625,0.37738037109375,-0.01,-0.07,0,-0.79,1.13,9.7,29,0,0,3,2,0,172,0,2016-08-22 15:02:22.558
588005,44.4375,-4.625,-6.625,-0.92333984375,-0.0689697265625,-0.01593017578125,0.37750244140625,0,-0.1,0.04,-0.79,1.13,9.7,29,0,0,3,2,0,173,0,2016-08-22 15:02:22.568
588015,44.4375,-4.625,-6.625,-0.92327880859375,-0.06890869140625,-0.01593017578125,0.37750244140625,-0.01,-0.08,-0.14,-0.79,1.12,9.7,29,0,0,3,2,0,174,0,2016-08-22 15:02:22.578
588025,44.4375,-4.625,-6.625,-0.92327880859375,-0.06903076171875,-0.01593017578125,0.37750244140625,-0.01,-0.01,-0.06,-0.79,1.13,9.7,29,0,0,3,2,0,175,0,2016-08-22 15:02:22.588
588035,44.4375,-4.625,-6.625,-0.92327880859375,-0.06927490234375,-0.01580810546875,0.37744140625,0.01,0,0,-0.79,1.13,9.7,29,0,0,3,2,0,176,0,2016-08-22 15:02:22.598
588045,44.4375,-4.625,-6.6875,-0.92333984375,-0.06964111328125,-0.015625,0.37725830078125,0.01,0.01,0.03,-0.79,1.14,9.7,29,0,0,3,2,0,177,0,2016-08-22 15:02:22.608
588055,44.375,-4.625,-6.75,-0.92340087890625,-0.0699462890625,-0.0155029296875,0.37713623046875,0.02,0.07,0,-0.79,1.15,9.7,29,0,0,3,2,0,178,0,2016-08-22 15:02:22.618
588065,44.375,-4.625,-6.75,-0.92340087890625,-0.07012939453125,-0.01544189453125,0.37701416015625,0,0.06,-0.09,-0.79,1.15,9.7,29,0,0,3,2,0,179,0,2016-08-22 15:02:22.628
588075,44.375,-4.625,-6.75,-0.92340087890625,-0.07025146484375,-0.015380859375,0.37701416015625,0,0.08,-0.04,-0.79,1.15,9.7,29,0,0,3,2,0,180,0,2016-08-22 15:02:22.638
588085,44.375,-4.625,-6.75,-0.92340087890625,-0.07025146484375,-0.015380859375,0.37701416015625,0,0.03,-0.05,-0.79,1.15,9.7,29,0,0,3,2,0,181,0,2016-08-22 15:02:22.648
588095,44.375,-4.625,-6.75,-0.92340087890625,-0.0701904296875,-0.01544189453125,0.3770751953125,0,0,-0.01,-0.79,1.15,9.7,29,0,0,3,2,0,182,0,2016-08-22 15:02:22.658
588105,44.4375,-4.625,-6.75,-0.92333984375,-0.070068359375,-0.01544189453125,0.377197265625,-0.01,-0.02,0,-0.79,1.15,9.7,29,0,0,3,2,0,183,0,2016-08-22 15:02:22.668
588115,44.4375,-4.625,-6.75,-0.92333984375,-0.0699462890625,-0.01544189453125,0.37725830078125,-0.01,-0.01,-0.1,-0.79,1.15,9.7,29,0,0,3,2,0,184,0,2016-08-22 15:02:22.678
588125,44.4375,-4.625,-6.75,-0.92333984375,-0.06988525390625,-0.015380859375,0.37725830078125,0,-0.02,-0.08,-0.79,1.15,9.7,29,0,0,3,2,0,185,0,2016-08-22 15:02:22.688
588135,44.4375,-4.625,-6.75,-0.92333984375,-0.0699462890625,-0.01531982421875,0.37725830078125,0.02,-0.03,-0.03,-0.79,1.15,9.7,29,0,0,3,2,0,186,0,2016-08-22 15:02:22.698
588145,44.4375,-4.625,-6.75,-0.92333984375,-0.070068359375,-0.01519775390625,0.37725830078125,0.01,0,0,-0.79,1.15,9.7,29,0,0,3,2,0,187,0,2016-08-22 15:02:22.708
588155,44.4375,-4.625,-6.8125,-0.92333984375,-0.0703125,-0.01513671875,0.377197265625,0,0,0.06,-0.79,1.16,9.7,29,0,0,3,2,0,188,0,2016-08-22 15:02:22.718
588165,44.375,-4.625,-6.8125,-0.92333984375,-0.07049560546875,-0.0150146484375,0.37713623046875,0,0.02,-0.11,-0.79,1.16,9.7,29,0,0,3,2,0,189,0,2016-08-22 15:02:22.728
588175,44.375,-4.625,-6.8125,-0.92340087890625,-0.07061767578125,-0.0150146484375,0.37701416015625,-0.01,0.03,-0.07,-0.79,1.16,9.7,29,0,0,3,2,0,190,0,2016-08-22 15:02:22.738
588185,44.375,-4.625,-6.8125,-0.9234619140625,-0.07061767578125,-0.01495361328125,0.37689208984375,-0.03,0,-0.04,-0.79,1.16,9.7,29,0,0,3,2,0,191,0,2016-08-22 15:02:22.748
588195,44.375,-4.625,-6.8125,-0.9234619140625,-0.070556640625,-0.0150146484375,0.3768310546875,-0.04,-0.01,-0.01,-0.79,1.16,9.7,29,0,0,3,2,0,192,0,2016-08-22 15:02:22.758
588205,44.375,-4.625,-6.8125,-0.9234619140625,-0.0704345703125,-0.01507568359375,0.3768310546875,-0.01,-0.04,-0.07,-0.79,1.16,9.7,29,0,0,3,2,0,193,0,2016-08-22 15:02:22.768
588215,44.375,-4.625,-6.8125,-0.9234619140625,-0.0703125,-0.01513671875,0.3768310546875,0.02,-0.05,-0.11,-0.79,1.16,9.7,29,0,0,3,2,0,194,0,2016-08-22 15:02:22.778
588225,44.375,-4.625,-6.75,-0.92352294921875,-0.07012939453125,-0.01519775390625,0.3768310546875,0.05,-0.05,-0.03,-0.79,1.15,9.7,29,0,0,3,2,0,195,0,2016-08-22 15:02:22.788
588235,44.375,-4.625,-6.75,-0.92352294921875,-0.07000732421875,-0.01513671875,0.3768310546875,0.06,-0.05,0.01,-0.79,1.15,9.7,29,0,0,3,2,0,196,0,2016-08-22 15:02:22.798
588245,44.375,-4.625,-6.75,-0.92352294921875,-0.07000732421875,-0.01513671875,0.37677001953125,0.07,-0.04,0,-0.79,1.15,9.7,29,0,0,3,2,0,197,0,2016-08-22 15:02:22.808
588255,44.3125,-4.625,-6.75,-0.923583984375,-0.07000732421875,-0.01513671875,0.37664794921875,0.08,-0.03,-0.01,-0.79,1.15,9.7,29,0,0,3,2,0,198,0,2016-08-22 15:02:22.818
588265,44.3125,-4.625,-6.75,-0.92364501953125,-0.070068359375,-0.01507568359375,0.37646484375,0.07,-0.01,-0.09,-0.79,1.15,9.7,29,0,0,3,2,0,199,0,2016-08-22 15:02:22.828
588275,44.3125,-4.625,-6.8125,-0.9237060546875,-0.0701904296875,-0.01507568359375,0.3763427734375,0.05,0.03,-0.02,-0.79,1.16,9.7,29,0,0,3,2,0,200,0,2016-08-22 15:02:22.838
588285,44.3125,-4.5625,-6.8125,-0.92376708984375,-0.0703125,-0.0150146484375,0.376220703125,0.04,0.09,0.01,-0.79,1.16,9.7,29,0,0,3,2,0,201,0,2016-08-22 15:02:22.848
588295,44.25,-4.5625,-6.8125,-0.923828125,-0.0703125,-0.01495361328125,0.3760986328125,0.07,0.15,0,-0.79,1.16,9.7,29,0,0,3,2,0,202,0,2016-08-22 15:02:22.858
588305,44.25,-4.625,-6.8125,-0.92388916015625,-0.07025146484375,-0.01507568359375,0.37591552734375,0.06,0.21,0,-0.79,1.16,9.7,29,0,0,3,2,0,203,0,2016-08-22 15:02:22.868
588315,44.25,-4.625,-6.75,-0.9239501953125,-0.07012939453125,-0.0152587890625,0.37579345703125,0,0.22,-0.09,-0.79,1.15,9.7,29,0,0,3,2,0,204,0,2016-08-22 15:02:22.878
588325,44.1875,-4.625,-6.75,-0.92401123046875,-0.06988525390625,-0.0155029296875,0.3756103515625,0,0.19,-0.05,-0.79,1.15,9.7,29,0,0,3,2,0,205,0,2016-08-22 15:02:22.888
588335,44.1875,-4.625,-6.6875,-0.924072265625,-0.0694580078125,-0.01568603515625,0.37554931640625,-0.03,0.1,-0.05,-0.79,1.14,9.7,29,0,0,3,2,0,206,0,2016-08-22 15:02:22.898
588345,44.1875,-4.625,-6.625,-0.924072265625,-0.06890869140625,-0.01593017578125,0.3756103515625,-0.02,0.05,-0.04,-0.79,1.13,9.7,29,0,0,3,2,0,207,0,2016-08-22 15:02:22.908
588355,44.25,-4.625,-6.5625,-0.924072265625,-0.06829833984375,-0.01617431640625,0.37579345703125,-0.04,-0.04,-0.05,-0.79,1.11,9.71,29,0,0,3,2,0,208,0,2016-08-22 15:02:22.918
588365,44.25,-4.625,-6.4375,-0.92401123046875,-0.0677490234375,-0.01641845703125,0.37591552734375,-0.03,-0.14,-0.1,-0.79,1.1,9.71,29,0,0,3,2,0,209,0,2016-08-22 15:02:22.928
588375,44.25,-4.625,-6.4375,-0.92401123046875,-0.0672607421875,-0.01666259765625,0.3760986328125,-0.06,-0.24,-0.1,-0.79,1.09,9.71,29,0,0,3,2,0,210,0,2016-08-22 15:02:22.938
588385,44.3125,-4.625,-6.375,-0.9239501953125,-0.0670166015625,-0.0167236328125,0.37628173828125,-0.03,-0.25,0,-0.79,1.09,9.71,29,0,0,3,2,0,211,0,2016-08-22 15:02:22.948
588395,44.3125,-4.625,-6.375,-0.92388916015625,-0.06695556640625,-0.016845703125,0.37640380859375,0,-0.15,0,-0.79,1.08,9.71,29,0,0,3,2,0,212,0,2016-08-22 15:02:22.958
588405,44.3125,-4.6875,-6.375,-0.92388916015625,-0.067138671875,-0.01690673828125,0.37640380859375,0.02,-0.04,0.01,-0.8,1.09,9.71,29,0,0,3,2,0,213,0,2016-08-22 15:02:22.968
588415,44.3125,-4.6875,-6.4375,-0.92388916015625,-0.06756591796875,-0.016845703125,0.37628173828125,0.02,0,-0.1,-0.8,1.09,9.71,29,0,0,3,2,0,214,0,2016-08-22 15:02:22.978
588425,44.25,-4.6875,-6.5,-0.92388916015625,-0.0679931640625,-0.01678466796875,0.37615966796875,0.05,0.1,-0.06,-0.8,1.1,9.71,29,0,0,3,2,0,215,0,2016-08-22 15:02:22.988
588435,44.25,-4.6875,-6.5625,-0.9239501953125,-0.0684814453125,-0.01666259765625,0.3759765625,0.03,0.15,-0.01,-0.8,1.11,9.7,29,0,0,3,2,0,216,0,2016-08-22 15:02:22.998
588445,44.25,-4.6875,-6.5625,-0.9239501953125,-0.06890869140625,-0.0166015625,0.37591552734375,0.05,0.17,-0.01,-0.8,1.12,9.7,29,0,0,3,2,0,217,0,2016-08-22 15:02:23.008
588455,44.25,-4.6875,-6.625,-0.9239501953125,-0.06915283203125,-0.0166015625,0.37591552734375,0.07,0.18,0.01,-0.81,1.13,9.7,29,0,0,3,2,0,218,0,2016-08-22 15:02:23.018
588465,44.25,-4.6875,-6.625,-0.92388916015625,-0.06927490234375,-0.0166015625,0.3759765625,0.05,0.19,-0.13,-0.81,1.13,9.7,29,0,0,3,2,0,219,0,2016-08-22 15:02:23.028
588475,44.25,-4.75,-6.625,-0.923828125,-0.0692138671875,-0.01666259765625,0.37615966796875,0.06,0.12,-0.01,-0.81,1.13,9.7,29,0,0,3,2,0,220,0,2016-08-22 15:02:23.038
588485,44.3125,-4.75,-6.5625,-0.92376708984375,-0.06903076171875,-0.0167236328125,0.37628173828125,0.04,0.05,-0.02,-0.81,1.12,9.7,29,0,0,3,2,0,221,0,2016-08-22 15:02:23.048
588495,44.3125,-4.75,-6.5625,-0.9237060546875,-0.06878662109375,-0.016845703125,0.37646484375,0.01,-0.03,-0.04,-0.81,1.12,9.7,29,0,0,3,2,0,222,0,2016-08-22 15:02:23.058
588505,44.375,-4.75,-6.5625,-0.92364501953125,-0.068603515625,-0.01690673828125,0.376708984375,-0.01,-0.17,-0.11,-0.81,1.11,9.7,29,0,0,3,2,0,223,0,2016-08-22 15:02:23.068
588515,44.375,-4.75,-6.5,-0.92352294921875,-0.0684814453125,-0.01690673828125,0.376953125,-0.01,-0.13,-0.15,-0.81,1.11,9.7,29,0,0,3,2,0,224,0,2016-08-22 15:02:23.078
588525,44.4375,-4.75,-6.5,-0.92340087890625,-0.06854248046875,-0.01690673828125,0.37725830078125,0,-0.09,-0.05,-0.81,1.11,9.7,29,0,0,3,2,0,225,0,2016-08-22 15:02:23.088
588535,44.4375,-4.75,-6.5625,-0.92333984375,-0.0687255859375,-0.016845703125,0.37744140625,-0.07,-0.01,0.09,-0.81,1.11,9.7,29,0,0,3,2,0,226,0,2016-08-22 15:02:23.098
588545,44.4375,-4.75,-6.5625,-0.92327880859375,-0.069091796875,-0.0167236328125,0.37750244140625,-0.07,0.01,0,-0.81,1.12,9.7,29,0,0,3,2,0,227,0,2016-08-22 15:02:23.108
588555,44.4375,-4.75,-6.625,-0.9232177734375,-0.06951904296875,-0.01654052734375,0.37750244140625,0,0.01,-0.1,-0.81,1.13,9.7,29,0,0,3,2,0,228,0,2016-08-22 15:02:23.118
588565,44.4375,-4.75,-6.6875,-0.9232177734375,-0.0699462890625,-0.016357421875,0.3775634765625,0.03,0.01,-0.25,-0.81,1.14,9.7,29,0,0,3,2,0,229,0,2016-08-22 15:02:23.128
588575,44.4375,-4.75,-6.75,-0.92315673828125,-0.07037353515625,-0.0162353515625,0.3775634765625,0.04,0.12,0.04,-0.81,1.15,9.7,29,0,0,3,2,0,230,0,2016-08-22 15:02:23.138
588585,44.5,-4.75,-6.8125,-0.923095703125,-0.0706787109375,-0.01611328125,0.37774658203125,0.04,0.11,0.11,-0.81,1.16,9.7,29,0,0,3,2,0,231,0,2016-08-22 15:02:23.148
588595,44.5,-4.75,-6.8125,-0.9229736328125,-0.07086181640625,-0.0159912109375,0.3779296875,0.05,0.03,0,-0.81,1.16,9.7,29,0,0,3,2,0,232,0,2016-08-22 15:02:23.158
588605,44.5,-4.75,-6.8125,-0.92291259765625,-0.07086181640625,-0.0159912109375,0.37811279296875,0.05,0.01,-0.06,-0.81,1.16,9.7,29,0,0,3,2,0,233,0,2016-08-22 15:02:23.168
588615,44.5625,-4.75,-6.8125,-0.92279052734375,-0.07080078125,-0.01611328125,0.37835693359375,0.04,0.06,-0.13,-0.81,1.16,9.7,29,0,0,3,2,0,234,0,2016-08-22 15:02:23.178
588625,44.5625,-4.75,-6.75,-0.9227294921875,-0.0706787109375,-0.0162353515625,0.37847900390625,0.04,0.02,-0.04,-0.81,1.15,9.7,29,0,0,3,2,0,235,0,2016-08-22 15:02:23.188
588635,44.5625,-4.75,-6.75,-0.9227294921875,-0.0706787109375,-0.0162353515625,0.37860107421875,0.05,-0.03,-0.01,-0.81,1.15,9.7,29,0,0,3,2,0,236,0,2016-08-22 15:02:23.198
588645,44.625,-4.75,-6.75,-0.92266845703125,-0.0706787109375,-0.0162353515625,0.378662109375,0.01,-0.07,0.05,-0.81,1.15,9.7,29,0,0,3,2,0,237,0,2016-08-22 15:02:23.208
588655,44.625,-4.75,-6.8125,-0.922607421875,-0.07080078125,-0.0162353515625,0.3787841796875,0.04,-0.06,0,-0.81,1.16,9.7,29,0,0,3,2,0,238,0,2016-08-22 15:02:23.218
588665,44.625,-4.75,-6.8125,-0.92254638671875,-0.07086181640625,-0.0162353515625,0.37890625,0,-0.07,-0.09,-0.81,1.16,9.7,29,0,0,3,2,0,239,0,2016-08-22 15:02:23.228
588675,44.625,-4.75,-6.8125,-0.92254638671875,-0.07098388671875,-0.01617431640625,0.37896728515625,0,-0.09,-0.09,-0.82,1.16,9.7,29,0,0,3,2,0,240,0,2016-08-22 15:02:23.238
588685,44.625,-4.75,-6.8125,-0.92254638671875,-0.0711669921875,-0.01611328125,0.37896728515625,-0.02,-0.05,-0.01,-0.82,1.16,9.7,29,0,0,3,2,0,241,0,2016-08-22 15:02:23.248
588695,44.625,-4.75,-6.875,-0.9224853515625,-0.0714111328125,-0.01605224609375,0.37896728515625,-0.01,-0.01,0.09,-0.82,1.17,9.7,29,0,0,3,2,0,242,0,2016-08-22 15:02:23.258
588705,44.625,-4.8125,-6.875,-0.9224853515625,-0.07171630859375,-0.0159912109375,0.37896728515625,0,-0.01,0.07,-0.82,1.17,9.7,29,0,0,3,2,0,243,0,2016-08-22 15:02:23.268
588715,44.625,-4.8125,-6.9375,-0.9224853515625,-0.072021484375,-0.01593017578125,0.37896728515625,0.03,0.03,-0.05,-0.82,1.18,9.69,29,0,0,3,2,0,244,0,2016-08-22 15:02:23.278
588725,44.625,-4.8125,-7,-0.92242431640625,-0.0723876953125,-0.01593017578125,0.37896728515625,0.07,0.16,-0.07,-0.82,1.19,9.69,29,0,0,3,2,0,245,0,2016-08-22 15:02:23.288
588735,44.625,-4.8125,-7,-0.92242431640625,-0.07269287109375,-0.01593017578125,0.37896728515625,0.05,0.2,0,-0.82,1.19,9.69,29,0,0,3,2,0,246,0,2016-08-22 15:02:23.298
588745,44.625,-4.8125,-7,-0.92236328125,-0.072998046875,-0.01593017578125,0.37896728515625,0.04,0.23,0.02,-0.83,1.2,9.69,29,0,0,3,2,0,247,0,2016-08-22 15:02:23.308
588755,44.625,-4.8125,-7.0625,-0.92236328125,-0.0732421875,-0.0159912109375,0.37896728515625,0.01,0.16,0,-0.83,1.2,9.69,29,0,0,3,2,0,248,0,2016-08-22 15:02:23.318
588765,44.625,-4.875,-7.0625,-0.92236328125,-0.07330322265625,-0.01611328125,0.37896728515625,0.03,0.09,-0.13,-0.83,1.2,9.69,29,0,0,3,2,0,249,0,2016-08-22 15:02:23.328
588775,44.625,-4.875,-7.0625,-0.92236328125,-0.07318115234375,-0.01629638671875,0.3790283203125,0.01,0.06,-0.05,-0.83,1.2,9.69,29,0,0,3,2,0,250,0,2016-08-22 15:02:23.338
588785,44.625,-4.875,-7.0625,-0.92230224609375,-0.07305908203125,-0.01654052734375,0.37908935546875,0.02,0.01,-0.01,-0.84,1.19,9.69,29,0,0,3,2,0,251,0,2016-08-22 15:02:23.348
588795,44.6875,-4.875,-7,-0.9222412109375,-0.07281494140625,-0.01678466796875,0.3792724609375,0.02,-0.08,0.01,-0.84,1.19,9.69,29,0,0,3,2,0,252,0,2016-08-22 15:02:23.358
588805,44.6875,-4.9375,-7,-0.9222412109375,-0.07281494140625,-0.01678466796875,0.3792724609375,0,-0.08,-0.03,-0.84,1.18,9.69,29,0,0,3,2,0,253,0,2016-08-22 15:02:23.368
